timestamp,neutron_counts_sec_avg
2024-05-29 06:00:00+00:00,216.488
2024-05-29 07:00:00+00:00,217.471
2024-05-29 08:00:00+00:00,217.823
2024-05-29 09:00:00+00:00,217.628
2024-05-29 10:00:00+00:00,217.133
2024-05-29 11:00:00+00:00,215.5
2024-05-29 12:00:00+00:00,216.411
2024-05-29 13:00:00+00:00,216.519
2024-05-29 14:00:00+00:00,216.546
2024-05-29 15:00:00+00:00,216.9
2024-05-29 16:00:00+00:00,217.362
2024-05-29 17:00:00+00:00,217.251
2024-05-29 18:00:00+00:00,217.423
2024-05-29 19:00:00+00:00,217.089
2024-05-29 20:00:00+00:00,217.453
2024-05-29 21:00:00+00:00,216.758
2024-05-29 22:00:00+00:00,217.261
2024-05-29 23:00:00+00:00,216.866
2024-05-30 00:00:00+00:00,217.284
2024-05-30 01:00:00+00:00,217.229
2024-05-30 02:00:00+00:00,217.48
2024-05-30 03:00:00+00:00,217.238
2024-05-30 04:00:00+00:00,218.572
2024-05-30 05:00:00+00:00,218.226
2024-05-30 06:00:00+00:00,217.794
2024-05-30 07:00:00+00:00,218.019
2024-05-30 08:00:00+00:00,218.625
2024-05-30 09:00:00+00:00,218.554
2024-05-30 10:00:00+00:00,217.958
2024-05-30 11:00:00+00:00,218.485
2024-05-30 12:00:00+00:00,218.798
2024-05-30 13:00:00+00:00,218.453
2024-05-30 14:00:00+00:00,218.4
2024-05-30 15:00:00+00:00,218.294
2024-05-30 16:00:00+00:00,218.085
2024-05-30 17:00:00+00:00,218.345
2024-05-30 18:00:00+00:00,218.69
2024-05-30 19:00:00+00:00,219.092
2024-05-30 20:00:00+00:00,219.158
2024-05-30 21:00:00+00:00,219.524
2024-05-30 22:00:00+00:00,219.79
2024-05-30 23:00:00+00:00,218.211
2024-05-31 00:00:00+00:00,218.212
2024-05-31 01:00:00+00:00,218.801
2024-05-31 02:00:00+00:00,219.693
2024-05-31 03:00:00+00:00,219.276
2024-05-31 04:00:00+00:00,220.032
2024-05-31 05:00:00+00:00,219.676
2024-05-31 06:00:00+00:00,219.408
2024-05-31 07:00:00+00:00,220.354
2024-05-31 08:00:00+00:00,220.106
2024-05-31 09:00:00+00:00,220.963
2024-05-31 10:00:00+00:00,221.066
2024-05-31 11:00:00+00:00,220.351
2024-05-31 12:00:00+00:00,220.326
2024-05-31 13:00:00+00:00,220.093
2024-05-31 14:00:00+00:00,220.611
2024-05-31 15:00:00+00:00,219.224
2024-05-31 16:00:00+00:00,218.882
2024-05-31 17:00:00+00:00,219.154
2024-05-31 18:00:00+00:00,218.549
2024-05-31 19:00:00+00:00,218.045
2024-05-31 20:00:00+00:00,218.416
2024-05-31 21:00:00+00:00,218.614
2024-05-31 22:00:00+00:00,219.353
2024-05-31 23:00:00+00:00,217.978
2024-06-01 00:00:00+00:00,217.984
2024-06-01 01:00:00+00:00,217.896
2024-06-01 02:00:00+00:00,218.525
2024-06-01 03:00:00+00:00,218.292
2024-06-01 04:00:00+00:00,218.827
2024-06-01 05:00:00+00:00,219.304
2024-06-01 06:00:00+00:00,219.276
2024-06-01 07:00:00+00:00,219.071
2024-06-01 08:00:00+00:00,218.909
2024-06-01 09:00:00+00:00,219.033
2024-06-01 10:00:00+00:00,218.673
2024-06-01 11:00:00+00:00,218.918
2024-06-01 12:00:00+00:00,218.301
2024-06-01 13:00:00+00:00,218.05
2024-06-01 14:00:00+00:00,218.108
2024-06-01 15:00:00+00:00,218.105
2024-06-01 16:00:00+00:00,219.05
2024-06-01 17:00:00+00:00,218.878
2024-06-01 18:00:00+00:00,218.311
2024-06-01 19:00:00+00:00,218.901
2024-06-01 20:00:00+00:00,219.0
2024-06-01 21:00:00+00:00,218.378
2024-06-01 22:00:00+00:00,218.364
2024-06-01 23:00:00+00:00,218.817
2024-06-02 00:00:00+00:00,218.572
2024-06-02 01:00:00+00:00,219.181
2024-06-02 02:00:00+00:00,218.314
2024-06-02 03:00:00+00:00,218.585
2024-06-02 04:00:00+00:00,217.901
2024-06-02 05:00:00+00:00,218.104
2024-06-02 06:00:00+00:00,218.987
2024-06-02 07:00:00+00:00,218.661
2024-06-02 08:00:00+00:00,218.506
2024-06-02 09:00:00+00:00,219.212
2024-06-02 10:00:00+00:00,218.475
2024-06-02 11:00:00+00:00,219.116
2024-06-02 12:00:00+00:00,219.962
2024-06-02 13:00:00+00:00,219.006
2024-06-02 14:00:00+00:00,218.885
2024-06-02 15:00:00+00:00,219.886
2024-06-02 16:00:00+00:00,218.489
2024-06-02 17:00:00+00:00,219.018
2024-06-02 18:00:00+00:00,219.252
2024-06-02 19:00:00+00:00,218.938
2024-06-02 20:00:00+00:00,220.158
2024-06-02 21:00:00+00:00,218.955
2024-06-02 22:00:00+00:00,219.53
2024-06-02 23:00:00+00:00,219.367
2024-06-03 00:00:00+00:00,219.467
2024-06-03 01:00:00+00:00,219.711
2024-06-03 02:00:00+00:00,218.426
2024-06-03 03:00:00+00:00,219.673
2024-06-03 04:00:00+00:00,219.934
2024-06-03 05:00:00+00:00,219.978
2024-06-03 06:00:00+00:00,219.301
2024-06-03 07:00:00+00:00,220.555
2024-06-03 08:00:00+00:00,220.008
2024-06-03 09:00:00+00:00,220.356
2024-06-03 10:00:00+00:00,219.952
2024-06-03 11:00:00+00:00,219.774
2024-06-03 12:00:00+00:00,220.155
2024-06-03 13:00:00+00:00,220.459
2024-06-03 14:00:00+00:00,220.155
2024-06-03 15:00:00+00:00,220.4
2024-06-03 16:00:00+00:00,219.378
2024-06-03 17:00:00+00:00,219.724
2024-06-03 18:00:00+00:00,219.497
2024-06-03 19:00:00+00:00,220.553
2024-06-03 20:00:00+00:00,220.061
2024-06-03 21:00:00+00:00,220.507
2024-06-03 22:00:00+00:00,220.172
2024-06-03 23:00:00+00:00,219.416
2024-06-04 00:00:00+00:00,220.027
2024-06-04 01:00:00+00:00,219.925
2024-06-04 02:00:00+00:00,219.768
2024-06-04 03:00:00+00:00,218.871
2024-06-04 04:00:00+00:00,219.397
2024-06-04 05:00:00+00:00,218.971
2024-06-04 06:00:00+00:00,219.253
2024-06-04 07:00:00+00:00,219.005
2024-06-04 08:00:00+00:00,219.287
2024-06-04 09:00:00+00:00,219.705
2024-06-04 10:00:00+00:00,220.156
2024-06-04 11:00:00+00:00,218.965
2024-06-04 12:00:00+00:00,219.516
2024-06-04 13:00:00+00:00,218.904
2024-06-04 14:00:00+00:00,219.595
2024-06-04 15:00:00+00:00,218.667
2024-06-04 16:00:00+00:00,220.39
2024-06-04 17:00:00+00:00,219.019
2024-06-04 18:00:00+00:00,219.722
2024-06-04 19:00:00+00:00,219.899
2024-06-04 20:00:00+00:00,220.651
2024-06-04 21:00:00+00:00,220.109
2024-06-04 22:00:00+00:00,219.187
2024-06-04 23:00:00+00:00,219.603
2024-06-05 00:00:00+00:00,219.123
2024-06-05 01:00:00+00:00,219.631
2024-06-05 02:00:00+00:00,218.201
2024-06-05 03:00:00+00:00,218.632
2024-06-05 04:00:00+00:00,218.123
2024-06-05 05:00:00+00:00,218.274
2024-06-05 06:00:00+00:00,218.14
2024-06-05 07:00:00+00:00,218.078
2024-06-05 08:00:00+00:00,218.027
2024-06-05 09:00:00+00:00,217.661
2024-06-05 10:00:00+00:00,218.746
2024-06-05 11:00:00+00:00,217.477
2024-06-05 12:00:00+00:00,219.105
2024-06-05 13:00:00+00:00,218.274
2024-06-05 14:00:00+00:00,219.057
2024-06-05 15:00:00+00:00,218.961
2024-06-05 16:00:00+00:00,219.323
2024-06-05 17:00:00+00:00,219.36
2024-06-05 18:00:00+00:00,219.379
2024-06-05 19:00:00+00:00,220.392
2024-06-05 20:00:00+00:00,219.557
2024-06-05 21:00:00+00:00,220.271
2024-06-05 22:00:00+00:00,219.992
2024-06-05 23:00:00+00:00,219.887
2024-06-06 00:00:00+00:00,219.945
2024-06-06 01:00:00+00:00,219.806
2024-06-06 02:00:00+00:00,218.195
2024-06-06 03:00:00+00:00,218.298
2024-06-06 04:00:00+00:00,217.711
2024-06-06 05:00:00+00:00,218.855
2024-06-06 06:00:00+00:00,217.609
2024-06-06 07:00:00+00:00,217.734
2024-06-06 08:00:00+00:00,217.87
2024-06-06 09:00:00+00:00,218.106
2024-06-06 10:00:00+00:00,218.333
2024-06-06 11:00:00+00:00,218.227
2024-06-06 12:00:00+00:00,218.151
2024-06-06 13:00:00+00:00,217.602
2024-06-06 14:00:00+00:00,218.437
2024-06-06 15:00:00+00:00,218.174
2024-06-06 16:00:00+00:00,218.639
2024-06-06 17:00:00+00:00,218.192
2024-06-06 18:00:00+00:00,218.965
2024-06-06 19:00:00+00:00,218.891
2024-06-06 20:00:00+00:00,219.287
2024-06-06 21:00:00+00:00,218.894
2024-06-06 22:00:00+00:00,218.744
2024-06-06 23:00:00+00:00,218.596
2024-06-07 00:00:00+00:00,218.641
2024-06-07 01:00:00+00:00,218.566
2024-06-07 02:00:00+00:00,218.407
2024-06-07 03:00:00+00:00,218.091
2024-06-07 04:00:00+00:00,218.5
2024-06-07 05:00:00+00:00,219.012
2024-06-07 06:00:00+00:00,219.112
2024-06-07 07:00:00+00:00,219.28
2024-06-07 08:00:00+00:00,219.91
2024-06-07 09:00:00+00:00,219.639
2024-06-07 10:00:00+00:00,219.47
2024-06-07 11:00:00+00:00,220.006
2024-06-07 12:00:00+00:00,219.161
2024-06-07 13:00:00+00:00,218.853
2024-06-07 14:00:00+00:00,219.074
2024-06-07 15:00:00+00:00,218.272
2024-06-07 16:00:00+00:00,219.027
2024-06-07 17:00:00+00:00,218.986
2024-06-07 18:00:00+00:00,219.904
2024-06-07 19:00:00+00:00,219.729
2024-06-07 20:00:00+00:00,219.351
2024-06-07 21:00:00+00:00,219.225
2024-06-07 22:00:00+00:00,219.158
2024-06-07 23:00:00+00:00,219.698
2024-06-08 00:00:00+00:00,220.464
2024-06-08 01:00:00+00:00,219.988
2024-06-08 02:00:00+00:00,220.811
2024-06-08 03:00:00+00:00,221.376
2024-06-08 04:00:00+00:00,220.528
2024-06-08 05:00:00+00:00,219.615
2024-06-08 06:00:00+00:00,220.356
2024-06-08 07:00:00+00:00,219.694
2024-06-08 08:00:00+00:00,220.235
2024-06-08 09:00:00+00:00,219.371
2024-06-08 10:00:00+00:00,219.943
2024-06-08 11:00:00+00:00,220.011
2024-06-08 12:00:00+00:00,219.317
2024-06-08 13:00:00+00:00,219.898
2024-06-08 14:00:00+00:00,219.956
2024-06-08 15:00:00+00:00,220.053
2024-06-08 16:00:00+00:00,219.637
2024-06-08 17:00:00+00:00,220.227
2024-06-08 18:00:00+00:00,220.999
2024-06-08 19:00:00+00:00,220.515
2024-06-08 20:00:00+00:00,220.598
2024-06-08 21:00:00+00:00,220.024
2024-06-08 22:00:00+00:00,219.836
2024-06-08 23:00:00+00:00,220.531
2024-06-09 00:00:00+00:00,220.935
2024-06-09 01:00:00+00:00,220.613
2024-06-09 02:00:00+00:00,220.166
2024-06-09 03:00:00+00:00,219.538
2024-06-09 04:00:00+00:00,220.309
2024-06-09 05:00:00+00:00,219.844
2024-06-09 06:00:00+00:00,219.962
2024-06-09 07:00:00+00:00,219.816
2024-06-09 08:00:00+00:00,219.88
2024-06-09 09:00:00+00:00,221.212
2024-06-09 10:00:00+00:00,220.996
2024-06-09 11:00:00+00:00,220.147
2024-06-09 12:00:00+00:00,220.108
2024-06-09 13:00:00+00:00,220.856
2024-06-09 14:00:00+00:00,220.017
2024-06-09 15:00:00+00:00,220.67
2024-06-09 16:00:00+00:00,220.782
2024-06-09 17:00:00+00:00,220.55
2024-06-09 18:00:00+00:00,221.654
2024-06-09 19:00:00+00:00,220.885
2024-06-09 20:00:00+00:00,221.756
2024-06-09 21:00:00+00:00,221.159
2024-06-09 22:00:00+00:00,220.582
2024-06-09 23:00:00+00:00,220.351
2024-06-10 00:00:00+00:00,220.002
2024-06-10 01:00:00+00:00,220.243
2024-06-10 02:00:00+00:00,219.792
2024-06-10 03:00:00+00:00,220.134
2024-06-10 04:00:00+00:00,220.238
2024-06-10 05:00:00+00:00,219.426
2024-06-10 06:00:00+00:00,220.006
2024-06-10 07:00:00+00:00,219.983
2024-06-10 08:00:00+00:00,219.871
2024-06-10 09:00:00+00:00,220.274
2024-06-10 10:00:00+00:00,220.236
2024-06-10 11:00:00+00:00,219.574
2024-06-10 12:00:00+00:00,220.291
2024-06-10 13:00:00+00:00,219.607
2024-06-10 14:00:00+00:00,219.161
2024-06-10 15:00:00+00:00,219.481
2024-06-10 16:00:00+00:00,220.946
2024-06-10 17:00:00+00:00,219.112
2024-06-10 18:00:00+00:00,220.682
2024-06-10 19:00:00+00:00,220.748
2024-06-10 20:00:00+00:00,220.582
2024-06-10 21:00:00+00:00,220.706
2024-06-10 22:00:00+00:00,220.932
2024-06-10 23:00:00+00:00,219.318
2024-06-11 00:00:00+00:00,219.861
2024-06-11 01:00:00+00:00,221.201
2024-06-11 02:00:00+00:00,220.487
2024-06-11 03:00:00+00:00,220.744
2024-06-11 04:00:00+00:00,220.688
2024-06-11 05:00:00+00:00,219.332
2024-06-11 06:00:00+00:00,218.791
2024-06-11 07:00:00+00:00,219.839
2024-06-11 08:00:00+00:00,220.321
2024-06-11 09:00:00+00:00,219.884
2024-06-11 10:00:00+00:00,220.217
2024-06-11 11:00:00+00:00,220.748
2024-06-11 12:00:00+00:00,221.12
2024-06-11 13:00:00+00:00,219.979
2024-06-11 14:00:00+00:00,220.756
2024-06-11 15:00:00+00:00,220.258
2024-06-11 16:00:00+00:00,220.42
2024-06-11 17:00:00+00:00,220.873
2024-06-11 18:00:00+00:00,220.517
2024-06-11 19:00:00+00:00,220.845
2024-06-11 20:00:00+00:00,221.581
2024-06-11 21:00:00+00:00,220.925
2024-06-11 22:00:00+00:00,221.033
2024-06-11 23:00:00+00:00,220.453
2024-06-12 00:00:00+00:00,221.138
2024-06-12 01:00:00+00:00,220.838
2024-06-12 02:00:00+00:00,219.419
2024-06-12 03:00:00+00:00,220.728
2024-06-12 04:00:00+00:00,220.63
2024-06-12 05:00:00+00:00,220.608
2024-06-12 06:00:00+00:00,220.72
2024-06-12 07:00:00+00:00,220.93
2024-06-12 08:00:00+00:00,220.346
2024-06-12 09:00:00+00:00,221.232
2024-06-12 10:00:00+00:00,221.25
2024-06-12 11:00:00+00:00,219.613
2024-06-12 12:00:00+00:00,220.714
2024-06-12 13:00:00+00:00,219.959
2024-06-12 14:00:00+00:00,219.837
2024-06-12 15:00:00+00:00,220.592
2024-06-12 16:00:00+00:00,221.072
2024-06-12 17:00:00+00:00,220.552
2024-06-12 18:00:00+00:00,221.891
2024-06-12 19:00:00+00:00,221.458
2024-06-12 20:00:00+00:00,221.775
2024-06-12 21:00:00+00:00,222.434
2024-06-12 22:00:00+00:00,221.71
2024-06-12 23:00:00+00:00,222.507
2024-06-13 00:00:00+00:00,221.571
2024-06-13 01:00:00+00:00,221.591
2024-06-13 02:00:00+00:00,221.358
2024-06-13 03:00:00+00:00,221.116
2024-06-13 04:00:00+00:00,221.348
2024-06-13 05:00:00+00:00,221.206
2024-06-13 06:00:00+00:00,221.158
2024-06-13 07:00:00+00:00,221.054
2024-06-13 08:00:00+00:00,220.229
2024-06-13 09:00:00+00:00,221.554
2024-06-13 10:00:00+00:00,220.786
2024-06-13 11:00:00+00:00,221.496
2024-06-13 12:00:00+00:00,220.994
2024-06-13 13:00:00+00:00,220.473
2024-06-13 14:00:00+00:00,221.101
2024-06-13 15:00:00+00:00,221.156
2024-06-13 16:00:00+00:00,221.887
2024-06-13 17:00:00+00:00,222.359
2024-06-13 18:00:00+00:00,221.719
2024-06-13 19:00:00+00:00,222.653
2024-06-13 20:00:00+00:00,221.392
2024-06-13 21:00:00+00:00,222.26
2024-06-13 22:00:00+00:00,221.78
2024-06-13 23:00:00+00:00,221.76
2024-06-14 00:00:00+00:00,222.126
2024-06-14 01:00:00+00:00,221.1
2024-06-14 02:00:00+00:00,221.265
2024-06-14 03:00:00+00:00,221.673
2024-06-14 04:00:00+00:00,220.7
2024-06-14 05:00:00+00:00,220.629
2024-06-14 06:00:00+00:00,221.001
2024-06-14 07:00:00+00:00,221.058
2024-06-14 08:00:00+00:00,221.359
2024-06-14 09:00:00+00:00,221.839
2024-06-14 10:00:00+00:00,221.367
2024-06-14 11:00:00+00:00,220.843
2024-06-14 12:00:00+00:00,220.997
2024-06-14 13:00:00+00:00,220.593
2024-06-14 14:00:00+00:00,221.177
2024-06-14 15:00:00+00:00,221.226
2024-06-14 16:00:00+00:00,221.178
2024-06-14 17:00:00+00:00,220.899
2024-06-14 18:00:00+00:00,221.224
2024-06-14 19:00:00+00:00,221.528
2024-06-14 20:00:00+00:00,221.498
2024-06-14 21:00:00+00:00,221.711
2024-06-14 22:00:00+00:00,221.501
2024-06-14 23:00:00+00:00,222.342
2024-06-15 00:00:00+00:00,222.061
2024-06-15 01:00:00+00:00,221.276
2024-06-15 02:00:00+00:00,221.122
2024-06-15 03:00:00+00:00,220.803
2024-06-15 04:00:00+00:00,221.073
2024-06-15 05:00:00+00:00,221.928
2024-06-15 06:00:00+00:00,221.621
2024-06-15 07:00:00+00:00,221.277
2024-06-15 08:00:00+00:00,220.632
2024-06-15 09:00:00+00:00,220.922
2024-06-15 10:00:00+00:00,220.445
2024-06-15 11:00:00+00:00,221.236
2024-06-15 12:00:00+00:00,221.114
2024-06-15 13:00:00+00:00,220.683
2024-06-15 14:00:00+00:00,220.168
2024-06-15 15:00:00+00:00,221.023
2024-06-15 16:00:00+00:00,220.64
2024-06-15 17:00:00+00:00,221.396
2024-06-15 18:00:00+00:00,220.766
2024-06-15 19:00:00+00:00,220.498
2024-06-15 20:00:00+00:00,220.432
2024-06-15 21:00:00+00:00,220.051
2024-06-15 22:00:00+00:00,220.001
2024-06-15 23:00:00+00:00,219.59
2024-06-16 00:00:00+00:00,219.719
2024-06-16 01:00:00+00:00,219.318
2024-06-16 02:00:00+00:00,218.52
2024-06-16 03:00:00+00:00,218.228
2024-06-16 04:00:00+00:00,217.652
2024-06-16 05:00:00+00:00,217.717
2024-06-16 06:00:00+00:00,218.19
2024-06-16 07:00:00+00:00,216.815
2024-06-16 08:00:00+00:00,218.471
2024-06-16 09:00:00+00:00,218.426
2024-06-16 10:00:00+00:00,218.447
2024-06-16 11:00:00+00:00,218.563
2024-06-16 12:00:00+00:00,218.516
2024-06-16 13:00:00+00:00,218.358
2024-06-16 14:00:00+00:00,218.376
2024-06-16 15:00:00+00:00,218.212
2024-06-16 16:00:00+00:00,219.034
2024-06-16 17:00:00+00:00,219.611
2024-06-16 18:00:00+00:00,219.432
2024-06-16 19:00:00+00:00,220.248
2024-06-16 20:00:00+00:00,219.996
2024-06-16 21:00:00+00:00,218.765
2024-06-16 22:00:00+00:00,219.533
2024-06-16 23:00:00+00:00,219.011
2024-06-17 00:00:00+00:00,218.647
2024-06-17 01:00:00+00:00,219.03
2024-06-17 02:00:00+00:00,219.12
2024-06-17 03:00:00+00:00,218.432
2024-06-17 04:00:00+00:00,219.465
2024-06-17 05:00:00+00:00,219.091
2024-06-17 06:00:00+00:00,218.341
2024-06-17 07:00:00+00:00,218.862
2024-06-17 08:00:00+00:00,218.891
2024-06-17 09:00:00+00:00,218.696
2024-06-17 10:00:00+00:00,219.369
2024-06-17 11:00:00+00:00,218.879
2024-06-17 12:00:00+00:00,217.869
2024-06-17 13:00:00+00:00,218.669
2024-06-17 14:00:00+00:00,218.264
2024-06-17 15:00:00+00:00,218.332
2024-06-17 16:00:00+00:00,219.024
2024-06-17 17:00:00+00:00,219.245
2024-06-17 18:00:00+00:00,219.478
2024-06-17 19:00:00+00:00,220.232
2024-06-17 20:00:00+00:00,220.819
2024-06-17 21:00:00+00:00,220.708
2024-06-17 22:00:00+00:00,220.956
2024-06-17 23:00:00+00:00,220.584
2024-06-18 00:00:00+00:00,219.383
2024-06-18 01:00:00+00:00,219.896
2024-06-18 02:00:00+00:00,219.711
2024-06-18 03:00:00+00:00,219.789
2024-06-18 04:00:00+00:00,219.707
2024-06-18 05:00:00+00:00,218.909
2024-06-18 06:00:00+00:00,219.393
2024-06-18 07:00:00+00:00,219.708
2024-06-18 08:00:00+00:00,220.176
2024-06-18 09:00:00+00:00,219.494
2024-06-18 10:00:00+00:00,220.038
2024-06-18 11:00:00+00:00,220.027
2024-06-18 12:00:00+00:00,220.469
2024-06-18 13:00:00+00:00,220.085
2024-06-18 14:00:00+00:00,220.1
2024-06-18 15:00:00+00:00,219.83
2024-06-18 16:00:00+00:00,220.2
2024-06-18 17:00:00+00:00,220.274
2024-06-18 18:00:00+00:00,220.457
2024-06-18 19:00:00+00:00,221.174
2024-06-18 20:00:00+00:00,220.924
2024-06-18 21:00:00+00:00,220.682
2024-06-18 22:00:00+00:00,220.505
2024-06-18 23:00:00+00:00,221.204
2024-06-19 00:00:00+00:00,221.185
2024-06-19 01:00:00+00:00,220.705
2024-06-19 02:00:00+00:00,221.115
2024-06-19 03:00:00+00:00,221.326
2024-06-19 04:00:00+00:00,222.069
2024-06-19 05:00:00+00:00,221.348
2024-06-19 06:00:00+00:00,220.495
2024-06-19 07:00:00+00:00,220.441
2024-06-19 08:00:00+00:00,220.295
2024-06-19 09:00:00+00:00,220.893
2024-06-19 10:00:00+00:00,221.196
2024-06-19 11:00:00+00:00,220.428
2024-06-19 12:00:00+00:00,221.501
2024-06-19 13:00:00+00:00,220.702
2024-06-19 14:00:00+00:00,220.857
2024-06-19 15:00:00+00:00,221.592
2024-06-19 16:00:00+00:00,221.949
2024-06-19 17:00:00+00:00,221.311
2024-06-19 18:00:00+00:00,222.125
2024-06-19 19:00:00+00:00,221.592
2024-06-19 20:00:00+00:00,222.171
2024-06-19 21:00:00+00:00,222.454
2024-06-19 22:00:00+00:00,222.182
2024-06-19 23:00:00+00:00,221.777
2024-06-20 00:00:00+00:00,222.271
2024-06-20 01:00:00+00:00,222.394
2024-06-20 02:00:00+00:00,220.587
2024-06-20 03:00:00+00:00,220.609
2024-06-20 04:00:00+00:00,221.664
2024-06-20 05:00:00+00:00,221.466
2024-06-20 06:00:00+00:00,221.635
2024-06-20 07:00:00+00:00,222.326
2024-06-20 08:00:00+00:00,221.937
2024-06-20 09:00:00+00:00,221.964
2024-06-20 10:00:00+00:00,222.41
2024-06-20 11:00:00+00:00,221.455
2024-06-20 12:00:00+00:00,221.352
2024-06-20 13:00:00+00:00,221.096
2024-06-20 14:00:00+00:00,220.764
2024-06-20 15:00:00+00:00,221.59
2024-06-20 16:00:00+00:00,222.103
2024-06-20 17:00:00+00:00,222.294
2024-06-20 18:00:00+00:00,222.491
2024-06-20 19:00:00+00:00,222.125
2024-06-20 20:00:00+00:00,222.705
2024-06-20 21:00:00+00:00,222.336
2024-06-20 22:00:00+00:00,222.336
2024-06-20 23:00:00+00:00,222.669
2024-06-21 00:00:00+00:00,221.707
2024-06-21 01:00:00+00:00,223.092
2024-06-21 02:00:00+00:00,222.268
2024-06-21 03:00:00+00:00,222.186
2024-06-21 04:00:00+00:00,222.061
2024-06-21 05:00:00+00:00,221.601
2024-06-21 06:00:00+00:00,221.875
2024-06-21 07:00:00+00:00,221.37
2024-06-21 08:00:00+00:00,221.24
2024-06-21 09:00:00+00:00,221.521
2024-06-21 10:00:00+00:00,221.831
2024-06-21 11:00:00+00:00,223.08
2024-06-21 12:00:00+00:00,221.768
2024-06-21 13:00:00+00:00,223.114
2024-06-21 14:00:00+00:00,223.264
2024-06-21 15:00:00+00:00,221.853
2024-06-21 16:00:00+00:00,222.524
2024-06-21 17:00:00+00:00,222.616
2024-06-21 18:00:00+00:00,222.771
2024-06-21 19:00:00+00:00,222.853
2024-06-21 20:00:00+00:00,223.379
2024-06-21 21:00:00+00:00,222.791
2024-06-21 22:00:00+00:00,222.528
2024-06-21 23:00:00+00:00,223.024
2024-06-22 00:00:00+00:00,223.245
2024-06-22 01:00:00+00:00,222.503
2024-06-22 02:00:00+00:00,222.238
2024-06-22 03:00:00+00:00,222.143
2024-06-22 04:00:00+00:00,222.345
2024-06-22 05:00:00+00:00,222.392
2024-06-22 06:00:00+00:00,221.502
2024-06-22 07:00:00+00:00,221.392
2024-06-22 08:00:00+00:00,222.636
2024-06-22 09:00:00+00:00,221.991
2024-06-22 10:00:00+00:00,221.389
2024-06-22 11:00:00+00:00,222.019
2024-06-22 12:00:00+00:00,222.628
2024-06-22 13:00:00+00:00,222.203
2024-06-22 14:00:00+00:00,222.163
2024-06-22 15:00:00+00:00,221.722
2024-06-22 16:00:00+00:00,222.184
2024-06-22 17:00:00+00:00,222.333
2024-06-22 18:00:00+00:00,223.064
2024-06-22 19:00:00+00:00,223.176
2024-06-22 20:00:00+00:00,223.267
2024-06-22 21:00:00+00:00,223.075
2024-06-22 22:00:00+00:00,222.414
2024-06-22 23:00:00+00:00,222.418
2024-06-23 00:00:00+00:00,222.299
2024-06-23 01:00:00+00:00,221.224
2024-06-23 02:00:00+00:00,222.156
2024-06-23 03:00:00+00:00,222.52
2024-06-23 04:00:00+00:00,222.503
2024-06-23 05:00:00+00:00,222.347
2024-06-23 06:00:00+00:00,221.34
2024-06-23 07:00:00+00:00,221.632
2024-06-23 08:00:00+00:00,221.867
2024-06-23 09:00:00+00:00,221.884
2024-06-23 10:00:00+00:00,222.163
2024-06-23 11:00:00+00:00,221.947
2024-06-23 12:00:00+00:00,222.27
2024-06-23 13:00:00+00:00,222.018
2024-06-23 14:00:00+00:00,222.385
2024-06-23 15:00:00+00:00,221.5
2024-06-23 16:00:00+00:00,221.396
2024-06-23 17:00:00+00:00,222.525
2024-06-23 18:00:00+00:00,222.741
2024-06-23 19:00:00+00:00,222.249
2024-06-23 20:00:00+00:00,222.623
2024-06-23 21:00:00+00:00,221.382
2024-06-23 22:00:00+00:00,222.188
2024-06-23 23:00:00+00:00,221.649
2024-06-24 00:00:00+00:00,221.533
2024-06-24 01:00:00+00:00,221.027
2024-06-24 02:00:00+00:00,221.332
2024-06-24 03:00:00+00:00,221.074
2024-06-24 04:00:00+00:00,220.709
2024-06-24 05:00:00+00:00,221.071
2024-06-24 06:00:00+00:00,221.912
2024-06-24 07:00:00+00:00,221.004
2024-06-24 08:00:00+00:00,220.392
2024-06-24 09:00:00+00:00,221.37
2024-06-24 10:00:00+00:00,220.493
2024-06-24 11:00:00+00:00,220.811
2024-06-24 12:00:00+00:00,221.366
2024-06-24 13:00:00+00:00,221.361
2024-06-24 14:00:00+00:00,221.754
2024-06-24 15:00:00+00:00,221.622
2024-06-24 16:00:00+00:00,221.225
2024-06-24 17:00:00+00:00,221.708
2024-06-24 18:00:00+00:00,221.588
2024-06-24 19:00:00+00:00,221.325
2024-06-24 20:00:00+00:00,222.067
2024-06-24 21:00:00+00:00,221.645
2024-06-24 22:00:00+00:00,222.371
2024-06-24 23:00:00+00:00,221.227
2024-06-25 00:00:00+00:00,220.912
2024-06-25 01:00:00+00:00,221.039
2024-06-25 02:00:00+00:00,220.684
2024-06-25 03:00:00+00:00,220.453
2024-06-25 04:00:00+00:00,220.616
2024-06-25 05:00:00+00:00,221.206
2024-06-25 06:00:00+00:00,220.569
2024-06-25 07:00:00+00:00,220.7
2024-06-25 08:00:00+00:00,221.686
2024-06-25 09:00:00+00:00,220.663
2024-06-25 10:00:00+00:00,220.434
2024-06-25 11:00:00+00:00,221.95
2024-06-25 12:00:00+00:00,221.406
2024-06-25 13:00:00+00:00,220.928
2024-06-25 14:00:00+00:00,221.569
2024-06-25 15:00:00+00:00,221.673
2024-06-25 16:00:00+00:00,221.938
2024-06-25 17:00:00+00:00,221.398
2024-06-25 18:00:00+00:00,222.189
2024-06-25 19:00:00+00:00,222.587
2024-06-25 20:00:00+00:00,221.703
2024-06-25 21:00:00+00:00,220.856
2024-06-25 22:00:00+00:00,220.741
